method,regime_method,target,horizon,fold,IC,signal_IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,10,-0.0021150339229190234,0.006413937067420428,0.5506944444444445,0.3656145217961957,-1.0396729208774451,-0.18772457422337743,0.09166666666666666,-0.09710479902413494,231,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,11,-0.05092500969810804,-0.027000969264165214,0.4722222222222222,0.340836870389658,-2.385898733058499,-0.34399972696609377,0.13541666666666666,-0.20386687153269312,344,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,12,0.05513584235941915,0.013694755285888045,0.5770833333333333,0.36455882007562407,-0.6897294804504305,-0.2030651834128633,0.06180555555555556,-0.07011136993658218,167,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,13,0.06948582129986214,0.06280972828749697,0.5493055555555556,0.3556590012282555,1.9383843507015162,-0.0645878471810256,0.04375,0.16209159675789442,123,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,14,0.009540783428945938,-0.007377524795656453,0.6340277777777777,0.375466647227771,-0.8630874013527865,-0.15194570322126086,0.06597222222222222,-0.09479247598646823,176,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,15,0.03399500157411286,0.052002545297568675,0.5694444444444444,0.41359797906415263,1.5811733360392841,-0.13584004408453948,0.10416666666666667,0.16660971664899216,276,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,16,-0.004352298925976348,0.0461973483630456,0.5666666666666667,0.3665968037209589,-0.7501168144563822,-0.2038996121800981,0.05659722222222222,-0.09875837805844057,153,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,17,-0.03720104723966768,0.025246638691018827,0.5555555555555556,0.3505910112769873,0.4065856769432979,-0.059058579630048576,0.04583333333333333,0.025427885922378213,127,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,18,-0.011998535458839816,0.025931066306239554,0.5944444444444444,0.38392156685298096,0.4555819196938613,-0.14559679677745835,0.07916666666666666,0.034875683096273535,211,1440
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,1,0.08227267423757707,0.03692343263457241,0.5597222222222222,0.3539012879360744,1.6794674951841606,-0.08800142717387971,0.06041666666666667,0.16686721850947794,163,1440
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,2,-0.0051266468037955894,-0.001440797565136427,0.5909722222222222,0.35831451997462854,-0.7661649168798212,-0.15861699416942926,0.06284722222222222,-0.06432456437321965,174,1440
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,3,0.0665795270263388,0.031393763105004406,0.5763888888888888,0.3969575662860776,1.8582681891123851,-0.09718928538784581,0.08958333333333333,0.2372045994843759,225,1440
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,4,-0.02781696595566582,0.011575332209559861,0.5493055555555556,0.37063215842888403,-0.3126989993767289,-0.24463371763899983,0.08958333333333333,-0.05725260231463791,236,1440
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,5,0.036180686488722316,0.01049841154331029,0.575,0.38293138869282245,0.13874374150319277,-0.20949908543156348,0.09270833333333334,0.00429844506915944,245,1440
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,6,0.03353546358592781,-0.015234460058994297,0.5611111111111111,0.3801405291255486,-1.223104598960576,-0.2060959078384257,0.08333333333333333,-0.1674077304415511,223,1440
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,7,0.04382039284999175,0.07290811434217073,0.5916666666666667,0.38479427660892324,2.1929246214677756,-0.05917356941345686,0.09097222222222222,0.20240624621913983,240,1440
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,8,-0.02269056461502735,0.007341648801035221,0.5479166666666667,0.39415966622731097,-0.2052831496144911,-0.17331299674581352,0.11909722222222222,-0.04072900591836781,305,1440
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,9,-0.041420629447503535,-0.02613078292134139,0.5701388888888889,0.38572132234536327,-2.3713651700738057,-0.2475310252697782,0.10277777777777777,-0.22832462188197544,272,1440
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,10,0.02398120261686149,0.002463293098435072,0.5534722222222223,0.3511937255561004,-0.15900187280826272,-0.12168956422049554,0.08541666666666667,-0.02476581056168725,227,1440
